Admin2,Combined Key,Country Region,Last Update,Lat,Long,Province State,Table Name,Active,Case Fatality Ratio,Confirmed,Deaths,Incident Rate,Recovered,Selector
,"Tacna, Peru",Peru,3/1/2021,-17.644161,-70.27756,Tacna,covid_1.csv,19412,2.803925496,19972,1287,5383.288409704,0,1287
,"Tumbes, Peru",Peru,3/1/2021,-3.857496,-80.545255,Tumbes,covid_1.csv,11079,3.828125,11520,935,4580.516898608,0,935
,"Ucayali, Peru",Peru,3/1/2021,-9.621718,-73.444929,Ucayali,covid_1.csv,22119,2.283972433,22636,1869,3842.471566797,0,1869
,"Unknown, Peru",Peru,3/1/2021,,,Unknown,covid_1.csv,-1218700,2.733333333,7500,205,,1225995,205
,Philippines,Philippines,3/1/2021,12.879721,121.774017,,covid_1.csv,29763,2.137235578,576352,12318,525.959384323,534271,12318
,Poland,Poland,3/1/2021,51.9194,19.1451,,covid_1.csv,240388,2.564110075,1706986,43769,4510.275096009,1422829,43769
,Portugal,Portugal,3/1/2021,39.3999,-8.2245,,covid_1.csv,69268,2.028059988,804562,16317,7890.410109852,718977,16317
,Qatar,Qatar,3/1/2021,25.3548,51.1839,,covid_1.csv,9785,0.157640043,163664,258,5680.686969379,153621,258
,Romania,Romania,3/1/2021,45.9432,24.9668,,covid_1.csv,41292,2.537425467,801994,20350,4168.870241228,740352,20350
,"Adygea Republic, Russia",Russia,3/1/2021,44.6939006,40.1520421,Adygea Republic,covid_1.csv,1436,1.081120302,13782,149,3039.860954263,12197,149
,"Altai Krai, Russia",Russia,3/1/2021,52.6932243,82.6931424,Altai Krai,covid_1.csv,3146,3.450256128,43533,1502,1852.405024510,38885,1502
,"Altai Republic, Russia",Russia,3/1/2021,50.7114101,86.8572186,Altai Republic,covid_1.csv,162,0.981118104,16206,159,7431.797232910,15885,159
,"Amur Oblast, Russia",Russia,3/1/2021,52.8032368,128.437295,Amur Oblast,covid_1.csv,1415,0.847054345,21014,178,2631.934911776,19421,178
,"Arkhangelsk Oblast, Russia",Russia,3/1/2021,63.5589686,43.1221646,Arkhangelsk Oblast,covid_1.csv,5184,1.138349129,56661,645,4905.595362190,50832,645
,"Astrakhan Oblast, Russia",Russia,3/1/2021,47.1878186,47.608851,Astrakhan Oblast,covid_1.csv,7211,2.000706964,28290,566,2780.305725523,20513,566
,"Bashkortostan Republic, Russia",Russia,3/1/2021,54.8573563,57.1439682,Bashkortostan Republic,covid_1.csv,5441,0.955180015,28581,273,703.395004987,22867,273
,"Belgorod Oblast, Russia",Russia,3/1/2021,50.7080119,37.5837615,Belgorod Oblast,covid_1.csv,2175,1.542228441,31448,485,2029.065551051,28788,485
,"Bryansk Oblast, Russia",Russia,3/1/2021,52.8873315,33.415853,Bryansk Oblast,covid_1.csv,597,0.775170233,32896,255,2716.473077222,32044,255
,"Buryatia Republic, Russia",Russia,3/1/2021,52.7182426,109.492143,Buryatia Republic,covid_1.csv,1486,2.119941724,33633,713,3416.213734534,31434,713
,"Chechen Republic, Russia",Russia,3/1/2021,43.3976147,45.6985005,Chechen Republic,covid_1.csv,430,0.982561742,11297,111,786.162099568,10756,111
,"Chelyabinsk Oblast, Russia",Russia,3/1/2021,54.4223954,61.1865846,Chelyabinsk Oblast,covid_1.csv,5145,1.971121690,50834,1002,1455.295622490,44687,1002
,"Chukotka Autonomous Okrug, Russia",Russia,3/1/2021,66.0006475,169.4900869,Chukotka Autonomous Okrug,covid_1.csv,38,0.723589001,691,5,1400.259382346,648,5
,"Chuvashia Republic, Russia",Russia,3/1/2021,55.4259922,47.0849429,Chuvashia Republic,covid_1.csv,771,4.832227311,21398,1034,1738.096379142,19593,1034
,"Dagestan Republic, Russia",Russia,3/1/2021,43.0574916,47.1332224,Dagestan Republic,covid_1.csv,934,4.512641440,29783,1344,972.066510329,27505,1344
,"Ingushetia Republic, Russia",Russia,3/1/2021,43.11542075,45.01713552,Ingushetia Republic,covid_1.csv,1582,1.173756700,14739,173,3020.020776858,12984,173
,"Irkutsk Oblast, Russia",Russia,3/1/2021,56.6370122,104.719221,Irkutsk Oblast,covid_1.csv,1426,3.203205002,55663,1783,2315.244811673,52454,1783
,"Ivanovo Oblast, Russia",Russia,3/1/2021,56.9167446,41.4352137,Ivanovo Oblast,covid_1.csv,1291,3.027426851,30554,925,3011.296550718,28338,925
,"Jewish Autonomous Okrug, Russia",Russia,3/1/2021,48.57527615,132.6630746,Jewish Autonomous Okrug,covid_1.csv,91,2.753354928,4322,119,2667.670695125,4112,119
,"Kabardino-Balkarian Republic, Russia",Russia,3/1/2021,43.4806048,43.5978976,Kabardino-Balkarian Republic,covid_1.csv,971,1.753299347,20989,368,2424.153527028,19650,368
,"Kaliningrad Oblast, Russia",Russia,3/1/2021,54.7293041,21.1489473,Kaliningrad Oblast,covid_1.csv,2423,0.910927587,28213,257,2836.620587795,25533,257
,"Kalmykia Republic, Russia",Russia,3/1/2021,46.2313018,45.3275745,Kalmykia Republic,covid_1.csv,723,1.557812747,19001,296,6899.093361606,17982,296
,"Kaluga Oblast, Russia",Russia,3/1/2021,54.4382773,35.5272854,Kaluga Oblast,covid_1.csv,2077,0.865336240,29815,258,2945.983226225,27480,258
,"Kamchatka Krai, Russia",Russia,3/1/2021,57.1914882,160.0383819,Kamchatka Krai,covid_1.csv,1247,0.873039361,13516,118,4283.219830332,12151,118
,"Karachay-Cherkess Republic, Russia",Russia,3/1/2021,43.7368326,41.7267991,Karachay-Cherkess Republic,covid_1.csv,1702,0.330691302,19051,63,4085.523423510,17286,63
,"Karelia Republic, Russia",Russia,3/1/2021,62.6194031,33.4920267,Karelia Republic,covid_1.csv,3786,0.749393873,40833,306,6559.686674678,36741,306
,"Kemerovo Oblast, Russia",Russia,3/1/2021,54.5335781,87.342861,Kemerovo Oblast,covid_1.csv,300,1.759818015,31651,557,1174.487740999,30794,557
,"Khabarovsk Krai, Russia",Russia,3/1/2021,51.6312684,136.121524,Khabarovsk Krai,covid_1.csv,2647,0.582488555,48928,285,3683.499686065,45996,285
,"Khakassia Republic, Russia",Russia,3/1/2021,53.72258845,91.44293627,Khakassia Republic,covid_1.csv,727,2.113569114,21291,450,3961.020477644,20114,450
,"Khanty-Mansi Autonomous Okrug, Russia",Russia,3/1/2021,61.0259025,69.0982628,Khanty-Mansi Autonomous Okrug,covid_1.csv,1376,1.449613307,51462,746,3358.605651976,49340,746
,"Kirov Oblast, Russia",Russia,3/1/2021,57.9665589,49.4074599,Kirov Oblast,covid_1.csv,4843,0.805633957,36493,294,2843.821644933,31356,294
,"Komi Republic, Russia",Russia,3/1/2021,63.9881421,54.3326073,Komi Republic,covid_1.csv,401,1.909374445,39437,753,4690.006695422,38283,753
,"Kostroma Oblast, Russia",Russia,3/1/2021,58.424756,44.2533273,Kostroma Oblast,covid_1.csv,2525,1.924331376,18396,354,2859.523350598,15517,354
,"Krasnodar Krai, Russia",Russia,3/1/2021,45.7684014,39.0261044,Krasnodar Krai,covid_1.csv,3510,5.019254788,38432,1929,685.866845605,32993,1929
,"Krasnoyarsk Krai, Russia",Russia,3/1/2021,63.3233807,97.0979974,Krasnoyarsk Krai,covid_1.csv,1923,4.465541491,62568,2794,2175.145671975,57851,2794
,"Kurgan Oblast, Russia",Russia,3/1/2021,55.7655302,64.5632681,Kurgan Oblast,covid_1.csv,1648,1.729024943,17640,305,2086.248147627,15687,305
,"Kursk Oblast, Russia",Russia,3/1/2021,51.6568453,36.4852695,Kursk Oblast,covid_1.csv,2828,1.487727066,30718,457,2754.392115757,27433,457
,"Leningrad Oblast, Russia",Russia,3/1/2021,60.1853296,32.3925325,Leningrad Oblast,covid_1.csv,2896,1.780654481,35998,641,1984.655554918,32461,641
,"Lipetsk Oblast, Russia",Russia,3/1/2021,52.6935178,39.1122664,Lipetsk Oblast,covid_1.csv,3015,1.755524022,24665,433,2144.407803506,21217,433
,"Magadan Oblast, Russia",Russia,3/1/2021,62.48858785,153.9903764,Magadan Oblast,covid_1.csv,192,1.167362988,8138,95,5647.819780555,7851,95
,"Mari El Republic, Russia",Russia,3/1/2021,56.5767504,47.8817512,Mari El Republic,covid_1.csv,1111,1.450750827,11787,171,1727.455655816,10505,171
,"Mordovia Republic, Russia",Russia,3/1/2021,54.4419829,44.4661144,Mordovia Republic,covid_1.csv,1859,0.902719372,17835,161,2215.373837348,15815,161
,"Moscow, Russia",Russia,3/1/2021,55.7504461,37.6174943,Moscow,covid_1.csv,65723,1.538617197,978476,15055,7823.759673794,897698,15055
,"Moscow Oblast, Russia",Russia,3/1/2021,55.5043158,38.0353929,Moscow Oblast,covid_1.csv,34601,2.176564888,213961,4657,2851.526344443,174703,4657
,"Murmansk Oblast, Russia",Russia,3/1/2021,68.0000418,33.9999151,Murmansk Oblast,covid_1.csv,764,2.016594671,46762,943,6205.502702516,45055,943
,"Nenets Autonomous Okrug, Russia",Russia,3/1/2021,68.27557185,57.1686375,Nenets Autonomous Okrug,covid_1.csv,95,0.293255132,1023,3,2325.158533536,925,3
,"Nizhny Novgorod Oblast, Russia",Russia,3/1/2021,55.4718033,44.0911594,Nizhny Novgorod Oblast,covid_1.csv,5269,2.547401340,96569,2460,2985.360237817,88840,2460
,"North Ossetia - Alania Republic, Russia",Russia,3/1/2021,42.7933611,44.6324493,North Ossetia - Alania Republic,covid_1.csv,1285,0.986946832,15705,155,2237.928651329,14265,155
,"Novgorod Oblast, Russia",Russia,3/1/2021,58.2843833,32.5169757,Novgorod Oblast,covid_1.csv,3397,0.416175604,27152,113,4477.011456348,23642,113
,"Novosibirsk Oblast, Russia",Russia,3/1/2021,54.9720169,79.4813924,Novosibirsk Oblast,covid_1.csv,1489,4.016895577,35749,1436,1281.854987488,32824,1436
,"Omsk Oblast, Russia",Russia,3/1/2021,56.0935263,73.5099936,Omsk Oblast,covid_1.csv,2217,2.975012823,40941,1218,2088.740210226,37506,1218
,"Orel Oblast, Russia",Russia,3/1/2021,52.9685433,36.0692477,Orel Oblast,covid_1.csv,2560,1.446881607,30272,438,4051.137040363,27274,438
,"Orenburg Oblast, Russia",Russia,3/1/2021,52.0269262,54.7276647,Orenburg Oblast,covid_1.csv,2293,1.609470604,37590,605,1900.673502821,34692,605
,"Penza Oblast, Russia",Russia,3/1/2021,53.1655415,44.7879181,Penza Oblast,covid_1.csv,3414,1.148765078,38302,440,2876.270505499,34448,440
,"Perm Krai, Russia",Russia,3/1/2021,58.5951603,56.3159546,Perm Krai,covid_1.csv,6074,3.697615337,46841,1732,1785.696585977,39035,1732
,"Primorsky Krai, Russia",Russia,3/1/2021,45.0819456,134.726645,Primorsky Krai,covid_1.csv,4692,1.558357902,40363,629,2109.891235768,35042,629
,"Pskov Oblast, Russia",Russia,3/1/2021,57.5358729,28.8586826,Pskov Oblast,covid_1.csv,10648,0.526612752,31902,168,5011.735208453,21086,168
,"Rostov Oblast, Russia",Russia,3/1/2021,47.6222451,40.7957942,Rostov Oblast,covid_1.csv,6447,4.265428802,73029,3115,1730.359686593,63467,3115
,"Ryazan Oblast, Russia",Russia,3/1/2021,54.4226732,40.5705246,Ryazan Oblast,covid_1.csv,1675,1.217320261,24480,298,2182.841510369,22507,298
,"Saint Petersburg, Russia",Russia,3/1/2021,59.9606739,30.1586551,Saint Petersburg,covid_1.csv,57163,3.016801161,367177,11077,6860.640123619,298937,11077
,"Sakha (Yakutiya) Republic, Russia",Russia,3/1/2021,66.941626,129.642371,Sakha (Yakutiya) Republic,covid_1.csv,906,1.579157578,32549,514,3375.296838219,31129,514
,"Sakhalin Oblast, Russia",Russia,3/1/2021,49.7219665,143.448533,Sakhalin Oblast,covid_1.csv,1148,0.153424148,21509,33,4387.970973987,20328,33
,"Samara Oblast, Russia",Russia,3/1/2021,53.2128813,50.8914633,Samara Oblast,covid_1.csv,2879,1.873106802,48529,909,1519.611312178,44741,909
,"Saratov Oblast, Russia",Russia,3/1/2021,51.6520555,46.8631952,Saratov Oblast,covid_1.csv,4170,1.296707736,49510,642,2010.191031081,44698,642
,"Smolensk Oblast, Russia",Russia,3/1/2021,55.0343496,33.0192065,Smolensk Oblast,covid_1.csv,1279,2.350068671,26212,616,2761.052848903,24317,616
,"Stavropol Krai, Russia",Russia,3/1/2021,44.8632577,43.4406913,Stavropol Krai,covid_1.csv,3064,2.277962090,47323,1078,1689.700407830,43181,1078
,"Sverdlovsk Oblast, Russia",Russia,3/1/2021,58.6414755,61.8021546,Sverdlovsk Oblast,covid_1.csv,4656,3.058308663,77690,2376,1796.194259947,70658,2376
,"Tambov Oblast, Russia",Russia,3/1/2021,52.9019574,41.3578918,Tambov Oblast,covid_1.csv,1858,1.305522780,26273,343,2542.010464882,24072,343
,"Tatarstan Republic, Russia",Russia,3/1/2021,55.7648572,52.43104273,Tatarstan Republic,covid_1.csv,3069,1.852366913,17977,333,461.625294919,14575,333
,"Tomsk Oblast, Russia",Russia,3/1/2021,58.6124279,82.0475315,Tomsk Oblast,covid_1.csv,1766,1.034163748,30266,313,2806.877619913,28187,313
,"Tula Oblast, Russia",Russia,3/1/2021,53.9570701,37.3690909,Tula Oblast,covid_1.csv,1188,3.813559322,33040,1260,2214.692446652,30592,1260
,"Tver Oblast, Russia",Russia,3/1/2021,57.1134475,35.1744428,Tver Oblast,covid_1.csv,2077,1.858989564,33728,627,2627.051117984,31024,627
,"Tyumen Oblast, Russia",Russia,3/1/2021,58.8206488,70.3658837,Tyumen Oblast,covid_1.csv,1577,0.923116236,31307,289,847.876719749,29441,289
,"Tyva Republic, Russia",Russia,3/1/2021,51.4017149,93.8582593,Tyva Republic,covid_1.csv,894,1.233305643,15649,193,4864.137360827,14562,193
,"Udmurt Republic, Russia",Russia,3/1/2021,57.1961165,52.6959832,Udmurt Republic,covid_1.csv,2667,2.232775730,28216,630,1864.849931661,24919,630
,"Ulyanovsk Oblast, Russia",Russia,3/1/2021,54.1463177,47.2324921,Ulyanovsk Oblast,covid_1.csv,2704,1.675473914,47688,799,3825.389975117,44185,799
,"Vladimir Oblast, Russia",Russia,3/1/2021,56.0503336,40.6561633,Vladimir Oblast,covid_1.csv,2126,3.194631852,27421,876,1989.426388467,24419,876
,"Volgograd Oblast, Russia",Russia,3/1/2021,49.6048339,44.2903582,Volgograd Oblast,covid_1.csv,1380,1.567658437,49373,774,1958.254471149,47219,774
,"Vologda Oblast, Russia",Russia,3/1/2021,60.0391461,43.1215213,Vologda Oblast,covid_1.csv,2539,2.047990219,39258,804,3336.310613935,35915,804
,"Voronezh Oblast, Russia",Russia,3/1/2021,50.9800393,40.1506507,Voronezh Oblast,covid_1.csv,4222,2.808434143,67867,1906,2908.043987234,61739,1906
,"Yamalo-Nenets Autonomous Okrug, Russia",Russia,3/1/2021,67.1471631,74.3415488,Yamalo-Nenets Autonomous Okrug,covid_1.csv,1589,1.075326775,37105,399,6889.835056179,35117,399
,"Yaroslavl Oblast, Russia",Russia,3/1/2021,57.7781976,39.0021095,Yaroslavl Oblast,covid_1.csv,1233,1.225310900,32808,402,2592.116199620,31173,402
,"Zabaykalsky Krai, Russia",Russia,3/1/2021,52.248521,115.956325,Zabaykalsky Krai,covid_1.csv,1187,1.372132760,38626,530,3600.464576074,36909,530
,Rwanda,Rwanda,3/1/2021,-1.9403,29.8739,,covid_1.csv,1276,1.384615385,18850,261,145.535020320,17313,261
,Saint Kitts and Nevis,Saint Kitts and Nevis,3/1/2021,17.357822,-62.782998,,covid_1.csv,1,0,41,0,77.079260039,40,0
,Saint Lucia,Saint Lucia,3/1/2021,13.9094,-60.9789,,covid_1.csv,342,1.032448378,3390,35,1846.113631289,3013,35
,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,3/1/2021,12.9843,-61.2872,,covid_1.csv,616,0.514138817,1556,8,1402.471450332,932,8
,Samoa,Samoa,3/1/2021,-13.759,-172.1046,,covid_1.csv,1,0,3,0,1.529597716,2,0
,San Marino,San Marino,3/1/2021,43.9424,12.4578,,covid_1.csv,385,1.991388590,3716,74,10949.378278036,3257,74
,Sao Tome and Principe,Sao Tome and Principe,3/1/2021,0.1864,6.6131,,covid_1.csv,375,1.623740202,1786,29,814.926013296,1382,29
,Saudi Arabia,Saudi Arabia,3/1/2021,23.885942,45.079162,,covid_1.csv,2584,1.720798234,377383,6494,1084.001958185,368305,6494
,Senegal,Senegal,3/1/2021,14.4974,-14.4524,,covid_1.csv,4754,2.526071842,34520,872,206.164263706,28894,872
,Serbia,Serbia,3/1/2021,44.0165,21.0059,,covid_1.csv,454816,0.967427965,459259,4443,5256.261323488,0,4443
,Seychelles,Seychelles,3/1/2021,-4.6796,55.492,,covid_1.csv,320,0.420168067,2618,11,2662.192393736,2287,11
,Sierra Leone,Sierra Leone,3/1/2021,8.460555,-11.779889,,covid_1.csv,1187,2.032415745,3887,79,48.727683454,2621,79
,Singapore,Singapore,3/1/2021,1.2833,103.8333,,covid_1.csv,84,0.048384944,59936,29,1024.486940338,59823,29
,Slovakia,Slovakia,3/1/2021,48.669,19.699,,covid_1.csv,45594,2.333462087,308083,7189,5642.914747356,255300,7189
,Slovenia,Slovenia,3/1/2021,46.1512,14.9955,,covid_1.csv,11035,2.018087026,190081,3836,9143.204299131,175210,3836
,Solomon Islands,Solomon Islands,3/1/2021,-9.6457,160.1562,,covid_1.csv,4,0,18,0,2.757107978,14,0
,Somalia,Somalia,3/1/2021,5.152149,46.199616,,covid_1.csv,3210,3.293371917,7257,239,45.660982838,3808,239
,South Africa,South Africa,3/1/2021,-30.5595,22.9375,,covid_1.csv,33141,3.303371960,1513393,49993,2551.722184388,1430259,49993
,South Sudan,South Sudan,3/1/2021,6.877,31.307,,covid_1.csv,3616,1.173353520,7926,93,70.807503022,4217,93
,"Andalusia, Spain",Spain,3/1/2021,37.5443,-4.7278,Andalusia,covid_1.csv,457823,1.746563707,476822,8328,5657.993178208,10671,8328
,"Aragon, Spain",Spain,3/1/2021,41.5976,-0.9057,Aragon,covid_1.csv,99450,3.059729527,106480,3258,8063.087144646,3772,3258
,"Asturias, Spain",Spain,3/1/2021,43.3614,-5.8593,Asturias,covid_1.csv,40366,4.052896084,43179,1750,4224.103775661,1063,1750
,"Baleares, Spain",Spain,3/1/2021,39.710358,2.995148,Baleares,covid_1.csv,53751,1.262702934,55991,707,4712.174513137,1533,707
,"C. Valenciana, Spain",Spain,3/1/2021,39.484,-0.7533,C. Valenciana,covid_1.csv,361264,1.755119540,377866,6632,7595.343810183,9970,6632
,"Canarias, Spain",Spain,3/1/2021,28.2916,-16.6291,Canarias,covid_1.csv,38351,1.455147368,40477,589,1834.110365621,1537,589
,"Cantabria, Spain",Spain,3/1/2021,43.1828,-3.9878,Cantabria,covid_1.csv,21779,2.067225523,24574,508,4224.942877136,2287,508
,"Castilla - La Mancha, Spain",Spain,3/1/2021,39.2796,-3.0977,Castilla - La Mancha,covid_1.csv,156581,3.315120342,168561,5588,8283.596502393,6392,5588
,"Castilla y Leon, Spain",Spain,3/1/2021,41.8357,-4.3976,Castilla y Leon,covid_1.csv,190551,3.074124337,205587,6320,8538.612877757,8716,6320
,"Catalonia, Spain",Spain,3/1/2021,41.5912,1.5209,Catalonia,covid_1.csv,540923,1.830531711,577701,10575,7635.052774551,26203,10575
,"Ceuta, Spain",Spain,3/1/2021,35.8894,-5.3213,Ceuta,covid_1.csv,4318,1.775537045,4562,81,5377.877848377,163,81
,"Extremadura, Spain",Spain,3/1/2021,39.4937,-6.0679,Extremadura,covid_1.csv,64594,2.474184940,68952,1706,6471.789634925,2652,1706
,"Galicia, Spain",Spain,3/1/2021,42.5751,-8.1339,Galicia,covid_1.csv,100063,1.968401504,111461,2194,4127.511025051,9204,2194
,"La Rioja, Spain",Spain,3/1/2021,42.2871,-2.5396,La Rioja,covid_1.csv,23590,2.643862592,27422,725,8745.068899866,3107,725
,"Madrid, Spain",Spain,3/1/2021,40.4168,-3.7038,Madrid,covid_1.csv,529284,2.370765695,583862,13842,8790.919243098,40736,13842
,"Melilla, Spain",Spain,3/1/2021,35.2923,-2.9381,Melilla,covid_1.csv,6743,1.008936293,6938,70,8192.327220772,125,70
,"Murcia, Spain",Spain,3/1/2021,37.9922,-1.1307,Murcia,covid_1.csv,102569,1.366290019,106200,1451,7138.713539289,2180,1451
,"Navarra, Spain",Spain,3/1/2021,42.6954,-1.6761,Navarra,covid_1.csv,46247,2.130981188,51244,1092,7884.347315008,3905,1092
,"Pais Vasco, Spain",Spain,3/1/2021,42.9896,-2.6189,Pais Vasco,covid_1.csv,130788,2.472888488,150674,3726,6918.379341378,16160,3726
,"Unknown, Spain",Spain,3/1/2021,,,Unknown,covid_1.csv,0,,0,0,,0,0
,Sri Lanka,Sri Lanka,3/1/2021,7.873054,80.771797,,covid_1.csv,3683,0.558403736,83094,464,388.049455361,78947,464
,Sudan,Sudan,3/1/2021,12.8628,30.2176,,covid_1.csv,5560,6.195011039,30347,1880,69.207539127,22907,1880
,Suriname,Suriname,3/1/2021,3.9193,-56.0278,,covid_1.csv,351,1.926307537,8929,172,1522.073388177,8406,172
,"Blekinge, Sweden",Sweden,3/1/2021,56.2784,15.018,Blekinge,covid_1.csv,7831,1.434864695,7945,114,4977.883036979,0,114
,"Dalarna, Sweden",Sweden,3/1/2021,61.0917,14.6664,Dalarna,covid_1.csv,14445,2.061156689,14749,304,5121.785210754,0,304
,"Gavleborg, Sweden",Sweden,3/1/2021,61.3012,16.1534,Gavleborg,covid_1.csv,20762,2.324049680,21256,494,7396.427055278,0,494
,"Gotland, Sweden",Sweden,3/1/2021,57.4684,18.4867,Gotland,covid_1.csv,2642,1.674730182,2687,45,4501.893241296,0,45
,"Halland, Sweden",Sweden,3/1/2021,56.8967,12.8034,Halland,covid_1.csv,23366,1.146507594,23637,271,7080.168220268,0,271
,"Jamtland Harjedalen, Sweden",Sweden,3/1/2021,63.1712,14.9592,Jamtland Harjedalen,covid_1.csv,6709,1.656405746,6822,113,5215.197614861,0,113
,"Jonkoping, Sweden",Sweden,3/1/2021,57.3708,14.3439,Jonkoping,covid_1.csv,25976,1.921842552,26485,509,7284.123443684,0,509
,"Kalmar, Sweden",Sweden,3/1/2021,57.235,16.1849,Kalmar,covid_1.csv,11101,1.891294741,11315,214,4609.975310252,0,214
,"Kronoberg, Sweden",Sweden,3/1/2021,56.7183,14.4115,Kronoberg,covid_1.csv,13608,2.093675804,13899,291,6898.828107550,0,291
,"Norrbotten, Sweden",Sweden,3/1/2021,66.8309,20.3992,Norrbotten,covid_1.csv,12262,1.746794872,12480,218,4990.143666556,0,218
,"Orebro, Sweden",Sweden,3/1/2021,59.535,15.0066,Orebro,covid_1.csv,17606,1.614976250,17895,289,5870.966683617,0,289
,"Ostergotland, Sweden",Sweden,3/1/2021,58.3454,15.5198,Ostergotland,covid_1.csv,22303,2.415226427,22855,552,4909.827173224,0,552
,"Skane, Sweden",Sweden,3/1/2021,55.9903,13.5958,Skane,covid_1.csv,108549,1.405137335,110096,1547,7990.553240719,0,1547
,"Sormland, Sweden",Sweden,3/1/2021,59.0336,16.7519,Sormland,covid_1.csv,12806,3.036268645,13207,401,4438.730926934,0,401
,"Stockholm, Sweden",Sweden,3/1/2021,59.6025,18.1384,Stockholm,covid_1.csv,151285,2.491766086,155151,3866,6526.954697800,0,3866
,"Uppsala, Sweden",Sweden,3/1/2021,60.0092,17.2715,Uppsala,covid_1.csv,23675,1.983108388,24154,479,6294.808880596,0,479
,"Varmland, Sweden",Sweden,3/1/2021,59.7294,13.2354,Varmland,covid_1.csv,8948,1.832144816,9115,167,3227.531213042,0,167
,"Vasterbotten, Sweden",Sweden,3/1/2021,65.3337,16.5162,Vasterbotten,covid_1.csv,14240,0.946021146,14376,136,5290.428945741,0,136
,"Vasternorrland, Sweden",Sweden,3/1/2021,63.4276,17.7292,Vasternorrland,covid_1.csv,14437,2.722188532,14841,404,6048.983684333,0,404
,"Vastmanland, Sweden",Sweden,3/1/2021,59.6714,16.2159,Vastmanland,covid_1.csv,17841,1.794462487,18167,326,6585.945005347,0,326
,"Vastra Gotaland, Sweden",Sweden,3/1/2021,58.2528,13.0596,Vastra Gotaland,covid_1.csv,114091,1.795536122,116177,2086,6731.460627934,0,2086
,Switzerland,Switzerland,3/1/2021,46.8182,8.2275,,covid_1.csv,227366,1.795895713,554932,9966,6411.975664322,317600,9966
,Syria,Syria,3/1/2021,34.802075,38.996815,,covid_1.csv,4760,6.588401334,15588,1027,89.070941737,9801,1027
,Taiwan*,Taiwan*,3/1/2021,23.7,121,,covid_1.csv,27,0.942408377,955,9,4.009778822,919,9
,Tajikistan,Tajikistan,3/1/2021,38.861,71.2761,,covid_1.csv,0,0.676284941,13308,90,139.531343282,13218,90
,Tanzania,Tanzania,3/1/2021,-6.369028,34.888822,,covid_1.csv,305,4.125736739,509,21,0.852107987,183,21
,Thailand,Thailand,3/1/2021,15.870032,100.992541,,covid_1.csv,624,0.318850601,26031,83,37.293708030,25324,83
,Timor-Leste,Timor-Leste,3/1/2021,-8.874217,125.727539,,covid_1.csv,23,0,113,0,8.570722110,90,0
,Togo,Togo,3/1/2021,8.6195,0.8248,,covid_1.csv,1157,1.217214896,6901,84,83.358125762,5660,84
